(-0.0279158,0)
(0.0151221,0)
(-0.00599252,0)
(0.0163684,0)
(0.014663,0)
(0.00162598,0)
(-0.0028657,0)
(0.000734486,0)
(0.00400594,0)
(-0.0199841,0)
(0.0103927,0)
(-0.0518211,0)
(-0.0170834,0)
(-0.0425703,0)
(-0.0548316,0)
(0.000131135,0)
(0.0125934,0)
(0.00264833,0)
(0.00469721,0)
(-0.0204125,0)
(-0.00218507,0)
(-0.037152,0)
(0.00851665,0)
(0.00201014,0)
(0.00281222,0)
(-0.00431984,0)
(-0.00267832,0)
(-0.00408148,0)
(0.00287491,0)
(-0.000105593,0)
(6.40167e-06,0)
(-0.00686402,0)
(-0.00769962,0)
(-0.00710815,0)
(-0.000612992,0)
(0.001119,0)
(0.0318645,0)
(-0.0173076,0)
(-0.00718751,0)
(0.00226633,0)
(0.00322022,0)
(0.00246,0)
(0.00195017,0)
(0.00950363,0)
(-0.00651849,0)
(0.00852924,0)
(0.000669097,0)
(0.00191551,0)
(0.00549753,0)
(-0.00123156,0)
(0.000181644,0)
(-0.0035409,0)
(-0.0121983,0)
(-8.54335e-05,0)
(0.0013663,0)
(1.95578e-05,0)
(-0.000233284,0)
(-0.00115129,0)
(0.00041537,0)
(-0.00193172,0)
(-0.000442499,0)
(-7.66365e-06,0)
(-0.00164964,0)
(-0.00118618,0)
(-0.00304415,0)
(-0.00037658,0)
(0.000376804,0)
(-0.00227263,0)
(0.000102655,0)
(-0.000578552,0)
(0.00132024,0)
(-5.87252e-05,0)
(-0.0112786,0)
(0.00620026,0)
(-0.00407661,0)
(0.0255581,0)
(-0.0406711,0)
(0.0355784,0)
(0.0178051,0)
(0.0102426,0)
(0.0267793,0)
(-0.00960307,0)
(-0.00883237,0)
(0.00249684,0)
(-0.13009,0)
(0.0948723,0)
(0.023675,0)
(-0.0123295,0)
(-0.075674,0)
(0.0160983,0)
(0.0188389,0)
(0.0290327,0)
(-0.11224,0)
(0.0141653,0)
(-0.175309,0)
(0.109013,0)
(0.297985,0)
(0.0378193,0)
(-0.00632397,0)
(-0.0414602,0)
(-0.284683,0)
(0.0809047,0)
(0.0423859,0)
(-0.00995934,0)
(-0.0190087,0)
(0.00103755,0)
(-0.00638573,0)
(-0.0189678,0)
(0.00508019,0)
(-0.000550529,0)
(-0.00204749,0)
(0.00223921,0)
(0.0189226,0)
(-0.00847897,0)
(-0.00498953,0)
(-0.0177586,0)
(-0.21727,0)
(0.0994554,0)
(0.0723195,0)
(-0.0139108,0)
(-0.189784,0)
(0.0329198,0)
(-0.00370554,0)
(0.0202195,0)
(-0.329102,0)
(0.097283,0)
(0.0348783,0)
(-0.175916,0)
(-0.385232,0)
(-0.0300465,0)
(-0.00074261,0)
(-0.0281273,0)
(0.0899764,0)
(-0.0395084,0)
(0.026248,0)
(-0.00501747,0)
(-0.190405,0)
(0.0716358,0)
(-0.0616944,0)
(0.0413119,0)
(-0.535567,0)
(0.352706,0)
(-0.0217872,0)
(0.135988,0)
(0.27274,0)
(-0.060503,0)
(-0.0428203,0)
(-0.041924,0)
(-0.573751,0)
(0.463313,0)
(0.227966,0)
(-0.0955673,0)
(-0.0649843,0)
(0.0230633,0)
(-0.0344396,0)
(-0.00980835,0)
(0.216692,0)
(-0.0571977,0)
(-8.33119,0)
(-3.68691,0)
(1.77065,0)
(-1.71428,0)
(0.165611,0)
(-1.70005,0)
(-1.8775,0)
(-1.34885,0)
(0.0868411,0)
(0.0538733,0)
(-0.0401825,0)
(-0.108743,0)
(0.0404379,0)
(0.041509,0)
(0.287729,0)
(0.125815,0)
(0.0156635,0)
(-0.0602785,0)
(-0.12151,0)
(-0.0148597,0)
(-0.00923473,0)
(0.12507,0)
(0.114985,0)
(0.201524,0)
(-0.0143449,0)
(-0.00280928,0)
(-0.0305066,0)
(0.00622294,0)
(-0.00679567,0)
(0.0721858,0)
(-0.0704638,0)
(0.0352591,0)
(-0.00606789,0)
(-0.0399305,0)
(-0.0871168,0)
(-0.0249969,0)
(0.00331906,0)
(-0.00338544,0)
(0.0201387,0)
(-0.00127988,0)
(5.90695e-05,0)
(-0.00105081,0)
(-0.0150182,0)
(-0.0158995,0)
(0.00170146,0)
(-0.0537512,0)
(-0.0537883,0)
(-0.0342012,0)
(-0.0534066,0)
(0.00715906,0)
(0.0224825,0)
(0.00335364,0)
(0.00382282,0)
(-0.0253557,0)
(-0.0117376,0)
(-0.0392497,0)
(0.00612303,0)
(0.000932033,0)
(0.00528251,0)
(-0.00632056,0)
(-0.000925372,0)
(-0.00562035,0)
(0.00225791,0)
(-0.000605828,0)
(0.00543498,0)
(0.00976583,0)
(0.0116775,0)
(0.0106477,0)
(-0.00336512,0)
(0.00713726,0)
(-0.02124,0)
(0.014285,0)
